book_id,user_id,rating,timestamp
A3ODGAW5Z2EJ1M,0307264653,5.0,1153958400
A30TK6U7DNS82R,0307264653,3.0,1186531200
A34UTL4AVX80MK,0307264653,5.0,1154908800
A2F3M93RRLFQNJ,0307264653,5.0,1182556800
A232HUAELH5J6V,0307264653,3.0,1323734400
A1RMHZSWZ7ZEQO,0307264653,3.0,1158192000
AS6SH2JM2YY3H,0307264653,3.0,1150243200
AHD101501WCN1,0307264653,2.0,1149552000
A3GK9LT41X73NC,0307264653,4.0,1182297600
A303U1MOXG5R1F,0307264653,5.0,1203984000
AWEJ5JKD3MQMU,0307264653,5.0,1398556800
A1DYXCF4148PJT,0307264653,3.0,1226188800
ASXW7UQXGMNJL,0307265439,5.0,1234828800
AU6DIIDZK2OQM,0307265439,2.0,1177632000
A37PV5GMP2ILJC,0307265439,4.0,1197763200
A1D33G7EWFASGN,0307265439,3.0,1309910400
A2QHM5HBSIXRL4,0307265439,4.0,1207785600
A55MRYPUAX4QU,0307265439,5.0,1261785600
A3N6JG64P2G9EV,0307265439,4.0,1403481600
AFN32PGTZ31MV,0307265439,5.0,1160870400
A26BVUB2YJMGB7,0307265439,5.0,1160524800
A2F6N60Z96CAJI,0307265439,5.0,1165536000
AYT4FJYVCHYLE,0307265439,5.0,1162684800
A3NHUQ33CFH3VM,0307265439,2.0,1249344000
ABWF7YVZAU1QP,0307265439,5.0,1200960000
A28WJUJF6D2ULA,0307265439,4.0,1225152000
A359U0JFFZ0Q04,0307265439,5.0,1163203200
A1HA6KZZNDCME9,0307265439,5.0,1227484800
A1WKQ94M45D8MG,0307265439,5.0,1263081600
A1K1JW1C5CUSUZ,0307265439,4.0,1306540800
A36K2N527TXXJN,0307265439,5.0,1242345600
A2VZP50FSYD6CO,0307265439,5.0,1232582400
A633NIAR4JJAR,0307265439,4.0,1283731200
A1GARI2JT6EAWA,0307265439,4.0,1276214400
A11DCTGTPS7M0C,0307265439,5.0,1216771200
A1CHM200OEN65X,0307265439,5.0,1191715200
A30KEXFT9SILL6,0307265439,5.0,1216425600
ACIBQ6BQ6AWEV,0307265439,4.0,1226966400
A1SKNS2DGG46XM,0307265439,5.0,1159747200
A328S9RN3U5M68,0307265439,5.0,1163203200
AKB2PYODH0TKS,0307265439,4.0,1190505600
AFVQZQ8PW0L,0307265439,5.0,1159574400
A9I40WFF40R4,0307265439,5.0,1166486400
A11XAIFA10G7TS,0307265439,3.0,1236816000
A3NH7PYU4AD5GA,0307265439,5.0,1280880000
A3UDYY6L2NH3JS,0307265439,4.0,1201392000
A3DXVYD2TQHWGD,0307265439,5.0,1219795200
A140XH16IKR4B0,0307265439,5.0,1296518400
A1DYMH30TSRONY,0307265439,5.0,1270944000
ABMX8XUNPR3LP,0307265439,3.0,1262649600
A2XQMGE2YY88DC,0307265439,4.0,1299715200
A2O9HU1K7TCF7B,0307265439,5.0,1216944000
A9LAPV8XNKZVZ,0307265439,4.0,1185753600
AKT8TGIT6VVZ5,0307265439,5.0,1313712000
A1VDI1GQKNVA7U,0307265439,1.0,1196121600
A2E3GFHUDNPYDH,0307265439,4.0,1182297600
A3PHF9UV3F177L,0307265439,5.0,1178409600
A33EVEMS61JYRQ,0307265439,5.0,1179014400
AIIR8E34EDKCQ,0307265439,5.0,1167264000
A22B13EJTZKCTM,0307265439,3.0,1323820800
ADQR7Y6GIKSDL,0307265439,5.0,1175212800
A29NUB3P6YIWZG,0307265439,5.0,1185753600
AH7CBIWDTHXWA,0307265439,5.0,1207440000
AYYAIPS6M3HB8,0307265439,1.0,1288569600
ADGTWXUG0IM37,0307265439,2.0,1266710400
A1CDNTB7377YH2,0307265439,2.0,1168992000
A1XJ64FBB2IRGT,0307265439,2.0,1299542400
A2F3M93RRLFQNJ,0307265439,5.0,1172275200
A186ZAYP2L4CDZ,0307265439,5.0,1176508800
A231LBC8EGPO5L,0307265439,5.0,1175731200
A1J93EGDYK0IWA,0307265439,3.0,1181260800
A1NC9AGZOBI0M1,0307265439,5.0,1255651200
AUX9KZUUB3YCE,0307265439,4.0,1276041600
A2EDZH51XHFA9B,0307265439,5.0,1159833600
A16QODENBJVUI1,0307265439,5.0,1246147200
A21VR7M8O55EF6,0307265439,4.0,1178582400
A8IPQ1Q1O7YX5,0307265439,5.0,1247702400
AMOUCAFH0MKJV,0307265439,3.0,1334793600
A2PN7Z2VTHICL8,0307265439,4.0,1169769600
A2PNTEDGMOLMOY,0307265439,5.0,1165363200
A36TDC5SGAN0EP,0307265439,4.0,1265587200
A2Z4KA3EFQWZOX,0307265439,4.0,1176595200
A3CS4U2S7C6XW6,0307265439,3.0,1233100800
A1DLVUJFANNU1Q,0307265439,4.0,1295136000
AHHU34NT0HTR1,0307265439,5.0,1264204800
A1DQZBHEU98PBT,0307265439,5.0,1198886400
AEYEAH3C78BBZ,0307265439,4.0,1357171200
AITIU2DG1MM4A,0307265439,4.0,1163289600
AVC8ZAFPYOHZL,0307265439,3.0,1187308800
A2HM0AZ8WQFWU7,0307265439,4.0,1303430400
A3QS5UYAGHF4IU,0307265439,5.0,1187481600
A9LAPV8XNKZVZ,030726999X,4.0,1275264000
A39ABKRS1MKFTW,030726999X,5.0,1276992000
A3CS4U2S7C6XW6,030726999X,4.0,1278460800
A30KEXFT9SILL6,030726999X,3.0,1284076800
A1D5RCOILPC9LX,030726999X,5.0,1282953600
ATK1PI2HWROER,030726999X,5.0,1277769600
A3BH49ZKESHDID,030726999X,4.0,1275177600
A22019GDU7OVFG,030726999X,5.0,1285977600
A3BFDEBT5IV4UN,030726999X,3.0,1270684800
A3KEZLJ59C1JVH,030726999X,4.0,1278201600
A1LKSZ9CYJ6829,030726999X,4.0,1275609600
A2MF4TISBBQT5A,030726999X,4.0,1274745600
A1CDNTB7377YH2,030726999X,4.0,1275955200
A29NUB3P6YIWZG,030726999X,4.0,1282953600
A3U29LBT749HJ0,030726999X,5.0,1277769600
AKPKPMWM6IIU5,030726999X,4.0,1273881600
A3RK5D0VVDGCPP,030726999X,5.0,1276128000
AK0CENM3LUM28,030726999X,5.0,1296086400
A1WKQ94M45D8MG,030726999X,4.0,1288656000
A1K1JW1C5CUSUZ,030726999X,5.0,1276300800
A34UTL4AVX80MK,030726999X,5.0,1270944000
A1UWPSFAJKKAW0,030726999X,5.0,1269993600
AJ1JLGR8IDN61,030726999X,5.0,1272153600
A2X29H96X7C3XJ,030726999X,4.0,1272758400
A2CVXUY1EYQGGA,030726999X,3.0,1291766400
AO3M6LS4V3UY4,030726999X,5.0,1280016000
AISUSPFYY68RO,030726999X,4.0,1283558400
AYT4FJYVCHYLE,030726999X,5.0,1258675200
ABWF7YVZAU1QP,030726999X,4.0,1278633600
A1G37DFO8MQW0M,030726999X,5.0,1280361600
A36AIK1DQPSRNT,030726999X,3.0,1274659200
A359U0JFFZ0Q04,030726999X,3.0,1277078400
A1JV4QKTEB7QBL,030726999X,4.0,1273104000
A2NHD7LUXVGTD3,030726999X,5.0,1282262400
A36K2N527TXXJN,030726999X,5.0,1288396800
AC1K4OQOZ90RS,030726999X,3.0,1270339200
A2KWFYFNRO2EOJ,030726999X,4.0,1270684800
A4R8GJX3UZ1I,030726999X,5.0,1299974400
AFVQZQ8PW0L,030726999X,5.0,1275091200
A1CNQTCRQ35IMM,030726999X,5.0,1280966400
ACEA95FQS1AVP,030726999X,4.0,1302566400
A1DYMH30TSRONY,030726999X,4.0,1278633600
A2XQMGE2YY88DC,030726999X,2.0,1296864000
A2RPIGO3G4M6GN,030726999X,2.0,1325894400
A33EVEMS61JYRQ,030726999X,5.0,1334534400
A11L3YX5WIDKJ,030726999X,4.0,1373846400
A3A7DII49DAMF,030726999X,5.0,1344470400
A3NLJZI5NEOT0K,030726999X,3.0,1280707200
APTVNT7U6RZC3,030726999X,5.0,1317168000
AOKGRSAS5VNS3,030726999X,4.0,1317513600
A25KKXUQQ0OLWB,030726999X,5.0,1305158400
A2VG0RY3EUWZKB,030726999X,5.0,1275523200
AYYAIPS6M3HB8,030726999X,3.0,1311033600
A319KYEIAZ3SON,030726999X,5.0,1269216000
A16RAMIXBUHVKV,030726999X,4.0,1282435200
A3IJHV3XZZEED5,030726999X,5.0,1357776000
A232HUAELH5J6V,030726999X,5.0,1313798400
A324NNSMM9EFML,030726999X,5.0,1276560000
A3E8QNDC7CV44,030726999X,5.0,1285200000
A1TPW86OHXTXFC,030726999X,5.0,1255392000
A1NC9AGZOBI0M1,030726999X,5.0,1337904000
AUX9KZUUB3YCE,030726999X,4.0,1279152000
A23US54A0OILE4,030726999X,5.0,1270425600
A2WSI8HOWHFDOT,030726999X,4.0,1347926400
A2PNTEDGMOLMOY,030726999X,5.0,1280102400
A1N1YEMTI9DJ86,030726999X,5.0,1298592000
AQQLWCMRNDFGI,030726999X,4.0,1276300800
A151OW029XD9JU,030726999X,5.0,1271030400
A14QJKY3DA19AP,030726999X,5.0,1305849600
A8710RWTFG3IY,030727179X,5.0,1378598400
ASPABROV8R7M5,030727179X,2.0,1394928000
A39650P2CZUUC9,030727179X,4.0,1377993600
A2F6N60Z96CAJI,030727179X,4.0,1378684800
AYT4FJYVCHYLE,030727179X,4.0,1389225600
AH62BQTCMR3BR,030727179X,1.0,1377907200
A36AIK1DQPSRNT,030727179X,3.0,1391126400
A1I6U5AQAT3ZG9,030727179X,4.0,1401408000
A4R8GJX3UZ1I,030727179X,4.0,1388880000
A27OBJA1YDQFZI,030727179X,3.0,1387065600
A215WH6RUDUCMP,030727179X,3.0,1381968000
AKT8TGIT6VVZ5,030727179X,5.0,1381968000
A2TWBMSMBXFJKE,030727179X,5.0,1378252800
A25KKXUQQ0OLWB,030727179X,5.0,1380672000
A3Z9QN0RCOHEY,030727179X,4.0,1385251200
AHUT55E980RDR,030727179X,3.0,1377734400
A38MQHVEICK46P,030727179X,5.0,1381968000
A8IPQ1Q1O7YX5,030727179X,4.0,1390435200
A1F3DFRPGVEUI8,030727179X,4.0,1379721600
A3FMZ98X1GIYV9,030727179X,4.0,1381881600
A3RNP5X8ZGZIEI,030727179X,5.0,1376352000
A303U1MOXG5R1F,030727179X,3.0,1379462400
A1S3IN6CSTBPY6,030727179X,4.0,1389484800
A2PD27UKAD3Q00,030727179X,5.0,1397174400
A2ICKSJ6T7WIBO,0307272583,4.0,1284076800
A2X29H96X7C3XJ,0307272583,4.0,1281744000
AO3M6LS4V3UY4,0307272583,4.0,1284163200
AYT4FJYVCHYLE,0307272583,3.0,1284681600
A39ABKRS1MKFTW,0307272583,4.0,1284163200
A36AIK1DQPSRNT,0307272583,3.0,1284508800
A1WKQ94M45D8MG,0307272583,3.0,1284595200
A2HHKV9CQ03ZRA,0307272583,5.0,1330128000
A1K1JW1C5CUSUZ,0307272583,3.0,1284681600
A3PGGI7A6XCNF1,0307272583,5.0,1283817600
A3BH49ZKESHDID,0307272583,5.0,1307145600
A3M174IC0VXOS2,0307272583,4.0,1280620800
A1SKNS2DGG46XM,0307272583,4.0,1292630400
AFVQZQ8PW0L,0307272583,5.0,1280275200
AIO247KHD2O40,0307272583,3.0,1296000000
A1XGJ7TLP5Y3XC,0307272583,3.0,1356652800
A9LAPV8XNKZVZ,0307272583,3.0,1282348800
A2TWBMSMBXFJKE,0307272583,4.0,1286323200
A29NUB3P6YIWZG,0307272583,3.0,1349222400
A2TBZAC0XYHLIB,0307272583,3.0,1285200000
A16RAMIXBUHVKV,0307272583,3.0,1283299200
A13O359A2KX7YY,0307272583,5.0,1316908800
A14OJS0VWMOSWO,0307272583,5.0,1290038400
AN8C7BGR98HLN,0307272583,1.0,1291334400
A3U29LBT749HJ0,0307272583,3.0,1283904000
A35DI28HRSEEP6,0307272583,5.0,1282608000
A1623N94C3XATU,0307272583,5.0,1280707200
AKPKPMWM6IIU5,0307272583,3.0,1284076800
A3R19YKNL641X3,0307272583,4.0,1286582400
A2ICKSJ6T7WIBO,0307272591,3.0,1375574400
A2X29H96X7C3XJ,0307272591,4.0,1373587200
A2F6N60Z96CAJI,0307272591,5.0,1371427200
AW3VZ5O895LRK,0307272591,4.0,1372204800
A39ABKRS1MKFTW,0307272591,4.0,1369008000
A36AIK1DQPSRNT,0307272591,5.0,1371600000
A1MC6BFHWY6WC3,0307272591,5.0,1404345600
A3BFDEBT5IV4UN,0307272591,3.0,1367798400
A1K1JW1C5CUSUZ,0307272591,4.0,1374537600
AWFMGDUUGNGYW,0307272591,5.0,1380067200
A3PGGI7A6XCNF1,0307272591,5.0,1368144000
A3BH49ZKESHDID,0307272591,5.0,1372118400
AIO247KHD2O40,0307272591,3.0,1373328000
A1XGJ7TLP5Y3XC,0307272591,3.0,1377216000
A2TWBMSMBXFJKE,0307272591,5.0,1368230400
AX9C10JD538D9,0307272591,4.0,1372377600
A2TBZAC0XYHLIB,0307272591,5.0,1369180800
A1WDHQ9V2E4H5C,0307272591,3.0,1399075200
A16RAMIXBUHVKV,0307272591,4.0,1378252800
A2F3M93RRLFQNJ,0307272591,4.0,1367971200
AJ1JLGR8IDN61,0307272591,4.0,1368144000
A35DI28HRSEEP6,0307272591,5.0,1367971200
AKPKPMWM6IIU5,0307272591,5.0,1372118400
A3R19YKNL641X3,0307272591,5.0,1374278400
A3D6KZT0QG6UKB,0307272591,3.0,1371600000
AK7CAW3N1XZV6,0307273563,4.0,1302480000
AO3M6LS4V3UY4,0307273563,5.0,1306800000
A2F6N60Z96CAJI,0307273563,4.0,1301011200
A1BI8PUEHA5CHW,0307273563,4.0,1296604800
A2H44WVZS59KKT,0307273563,5.0,1309910400
A1H88L8X6HM1BQ,0307273563,5.0,1298505600
A2QZVW56O4WSBT,0307273563,5.0,1334534400
A3BFDEBT5IV4UN,0307273563,3.0,1298332800
A1K1JW1C5CUSUZ,0307273563,5.0,1305763200
AOTMP0OKJOUWI,0307273563,2.0,1303171200
A2MBLVMVDLHK1L,0307273563,5.0,1297555200
AFVQZQ8PW0L,0307273563,5.0,1299283200
A11XAIFA10G7TS,0307273563,5.0,1297641600
A2K3SI1VWKQCJ6,0307273563,5.0,1303257600
A246RNOSR76X3T,0307273563,3.0,1301702400
A2TSTJP0B3A3H5,0307273563,4.0,1297296000
A2K9FXOFFHVNWG,0307273563,3.0,1343088000
AN8C7BGR98HLN,0307273563,5.0,1300752000
AJD41FBJD9010,0307273563,4.0,1340841600
A1NC9AGZOBI0M1,0307273563,4.0,1297468800
AN3D3M8MJ07BQ,0307273563,4.0,1335830400
AKPKPMWM6IIU5,0307273563,3.0,1301184000
A23MAG8UKFL0QW,0307273563,5.0,1302048000
A2ZHH7AK83JB5G,0307273563,5.0,1298764800
A1S3IN6CSTBPY6,0307273563,5.0,1297209600
A1POFVVXUZR3IQ,0307273563,5.0,1367884800
A3T4KN9XO3PIXG,0307275132,5.0,1056499200
ALR35EFI69S5R,0307275132,5.0,1124150400
AYT4FJYVCHYLE,0307275132,5.0,1073433600
A3NHUQ33CFH3VM,0307275132,3.0,1304208000
ABWF7YVZAU1QP,0307275132,5.0,1118448000
A1T17LMQABMBN5,0307275132,5.0,1089417600
A359U0JFFZ0Q04,0307275132,4.0,1079654400
A2YF4ZMECJVLK9,0307275132,5.0,1032566400
A1E2NA2F4RTQ9B,0307275132,4.0,1322006400
A4R8GJX3UZ1I,0307275132,5.0,992044800
A328S9RN3U5M68,0307275132,4.0,1019606400
A22DUZU3XVA8HA,0307275132,3.0,1069891200
A11XAIFA10G7TS,0307275132,5.0,1172361600
A1KGWUYXUBEMB2,0307275132,5.0,1069200000
ATK1PI2HWROER,0307275132,5.0,1404086400
A1LKSZ9CYJ6829,0307275132,5.0,1201392000
A25E44CFFC4B7T,0307275132,5.0,993686400
A1IOJE0W1NXOSE,0307275132,5.0,1071964800
A2TWBMSMBXFJKE,0307275132,5.0,994118400
A34UTL4AVX80MK,0307275132,5.0,1093305600
A15XY6GGKD3B6D,0307275132,4.0,1334880000
A1CDNTB7377YH2,0307275132,5.0,1046649600
A2F3M93RRLFQNJ,0307275132,5.0,1024272000
A2ODBHT4URXVXQ,0307275132,5.0,1073088000
A1RMHZSWZ7ZEQO,0307275132,4.0,1027987200
A1DQZBHEU98PBT,0307275132,5.0,1074988800
A18M68DE1Y6W51,0307275132,3.0,1095379200
A3NQU1649SH0Q4,0307275167,5.0,957744000
A37PV5GMP2ILJC,0307275167,5.0,1176508800
AK0CENM3LUM28,0307275167,5.0,1216598400
A21NVBFIEQWDSG,0307275167,4.0,1133136000
A2HM0BZWQRV1EF,0307275167,5.0,903830400
A39650P2CZUUC9,0307275167,4.0,1234569600
A1T17LMQABMBN5,0307275167,5.0,1050969600
A2YF4ZMECJVLK9,0307275167,4.0,1025222400
ABN5K7K1TM1QA,0307275167,5.0,1098316800
A1JV4QKTEB7QBL,0307275167,4.0,1146441600
AC1K4OQOZ90RS,0307275167,4.0,916531200
A13E0ARAXI6KJW,0307275167,5.0,1131753600
AOTMP0OKJOUWI,0307275167,5.0,1210032000
A1G9FX1KV45N41,0307275167,5.0,1396915200
A2PR6NXG0PA3KY,0307275167,3.0,1318809600
A1KGWUYXUBEMB2,0307275167,3.0,995328000
A1CNQTCRQ35IMM,0307275167,3.0,1378512000
AKT8TGIT6VVZ5,0307275167,5.0,1178755200
A2RPIGO3G4M6GN,0307275167,5.0,998697600
A1IOJE0W1NXOSE,0307275167,4.0,1080777600
A29NUB3P6YIWZG,0307275167,4.0,950659200
A17FLA8HQOFVIG,0307275167,5.0,950832000
A12A08OL0TZY0W,0307275167,5.0,1136937600
A1SYLII0808HD6,0307275167,5.0,1052438400
A34UTL4AVX80MK,0307275167,5.0,1056758400
A370Z6I5GBWU44,0307275167,5.0,1252022400
A3KEZLJ59C1JVH,0307275167,5.0,1129075200
A2GBJQ9THOYDAJ,0307275167,5.0,975369600
A3T0OTH5072YRE,0307275167,5.0,1293408000
A1NC9AGZOBI0M1,0307275167,5.0,1154131200
A3AVJCB1ZD6ZY5,0307275167,5.0,1133395200
A3SN9EF7GTNEU2,0307275167,4.0,986256000
A1DQZBHEU98PBT,0307275167,5.0,1136505600
A16GAIJJE39T1S,0307275167,5.0,1316736000
A1BI8PUEHA5CHW,0307275558,4.0,1064707200
A2QZVW56O4WSBT,0307275558,3.0,1342742400
A1T17LMQABMBN5,0307275558,3.0,1053216000
A36AIK1DQPSRNT,0307275558,2.0,1069027200
A2RQ0AT4XZUIXL,0307275558,4.0,1061337600
A1D2C0WDCSHUWZ,0307275558,2.0,1075161600
A4R8GJX3UZ1I,0307275558,2.0,1054339200
AC9B29BXXWJHD,0307275558,3.0,1090108800
A27OBJA1YDQFZI,0307275558,2.0,1151625600
A3H82LUT1EC655,0307275558,5.0,1150156800
A3GGUBZMTQD1B9,0307275558,3.0,1266105600
A3GA09FYFKL4EY,0307275558,5.0,1154908800
A30KEXFT9SILL6,0307275558,3.0,1155340800
A2EBLL2OYEQJN9,0307275558,4.0,1116201600
A19XE6G6NDZFPS,0307275558,5.0,1154476800
A1VDI1GQKNVA7U,0307275558,3.0,1169251200
A3PHF9UV3F177L,0307275558,3.0,1071014400
A356TJCTCLDN89,0307275558,3.0,1050451200
A3KEZLJ59C1JVH,0307275558,4.0,1085875200
AW0B5E58XCBLO,0307275558,3.0,1275609600
A2ODBHT4URXVXQ,0307275558,4.0,1074902400
A3SN9EF7GTNEU2,0307275558,1.0,1152835200
A18IK6YI6T3RK2,0307275558,3.0,1169164800
A1DQZBHEU98PBT,0307275558,3.0,1135209600
A1K9IG5MP8RW75,0307275558,4.0,1137110400
A1DYXCF4148PJT,0307275558,4.0,1078444800
AU6DIIDZK2OQM,0307275639,2.0,1159488000
A1MR1VMK999I6O,0307275639,5.0,996105600
A39650P2CZUUC9,0307275639,5.0,1234483200
A1BI8PUEHA5CHW,0307275639,5.0,1035849600
A2XNOB1T796Y6B,0307275639,4.0,1304467200
A3NHUQ33CFH3VM,0307275639,5.0,1320537600
A39ABKRS1MKFTW,0307275639,4.0,1338854400
A2TVJ0YDW3QO63,0307275639,5.0,1149465600
A1K1JW1C5CUSUZ,0307275639,5.0,982022400
AC1K4OQOZ90RS,0307275639,4.0,908409600
AK7D1BHZOSOL1,0307275639,5.0,1246579200
A328S9RN3U5M68,0307275639,4.0,986428800
A140XH16IKR4B0,0307275639,2.0,1261958400
ABMX8XUNPR3LP,0307275639,5.0,1271548800
A2O9HU1K7TCF7B,0307275639,5.0,1101340800
A3OJFPKMCXKOM0,0307275639,5.0,1133222400
A133ZC2Z8MAIED,0307275639,5.0,1208390400
A3NLJZI5NEOT0K,0307275639,3.0,1112400000
AOKGRSAS5VNS3,0307275639,5.0,1273017600
A3KEZLJ59C1JVH,0307275639,5.0,1140307200
A1CDNTB7377YH2,0307275639,4.0,1088467200
A10PEXB6XAQ5XF,0307275639,5.0,1314662400
A1RPTVW5VEOSI,0307275639,1.0,923270400
A2O5RT4RCC4NU2,0307275639,5.0,1162166400
A3E8QNDC7CV44,0307275639,3.0,1287705600
A2ODBHT4URXVXQ,0307275639,4.0,1063497600
A1TPW86OHXTXFC,0307275639,4.0,1091664000
AX54G5AL870Q8,0307275639,5.0,985478400
A2NOZB6VZCTOI4,0307275639,5.0,1174780800
A1OX82JPAQLL60,0307275639,3.0,1068768000
AS6SH2JM2YY3H,0307275639,4.0,1141948800
A136YD08SCJ2LV,0307275639,4.0,965001600
A1K6AA9Q9XF77P,0307275639,4.0,1396915200
A3SN9EF7GTNEU2,0307275639,5.0,986860800
A16IITISD2LAX0,0307275639,5.0,1016755200
AHD101501WCN1,0307275639,5.0,1097452800
A3R8PXSFGY9MC2,0307275639,4.0,1294790400
A96K1ZGW56S2I,0307275639,5.0,1053820800
A1DYXCF4148PJT,0307275639,5.0,1031961600
A1FT7QFKNHL9DT,0307275639,5.0,1093305600
A39650P2CZUUC9,0307277186,4.0,1343952000
A2F6N60Z96CAJI,0307277186,4.0,1342396800
AYT4FJYVCHYLE,0307277186,4.0,1341532800
A1BI8PUEHA5CHW,0307277186,4.0,1362355200
A3A7Y3TSPPZU9T,0307277186,5.0,1341532800
AW3VZ5O895LRK,0307277186,2.0,1339286400
A1I6U5AQAT3ZG9,0307277186,5.0,1353542400
A3L1Z0R3ZB2OFU,0307277186,4.0,1371081600
ANH8VL45X2L1S,0307277186,3.0,1341273600
AKT8TGIT6VVZ5,0307277186,5.0,1367280000
A3RHTYOGSITLWN,0307277186,4.0,1340064000
A3A7DII49DAMF,0307277186,5.0,1343692800
A3OL1AX1IODBYL,0307277186,4.0,1336521600
A2WY52YD5GAEIB,0307277186,3.0,1342569600
A1WDHQ9V2E4H5C,0307277186,4.0,1340323200
A3EPHBMU07LZ50,0307277186,5.0,1344902400
AFBUDZ63FOLVS,0307277186,4.0,1353888000
AHUT55E980RDR,0307277186,4.0,1342742400
A73N4TGUPZV7V,0307277186,2.0,1343260800
A2UVDPBRZTWN6S,0307277186,5.0,1340064000
A1F3DFRPGVEUI8,0307277186,5.0,1340064000
A2ZHH7AK83JB5G,0307277186,3.0,1342310400
AWEJ5JKD3MQMU,0307277186,4.0,1340064000
AG4U11RFDY7LU,0307277186,4.0,1345161600
A37PV5GMP2ILJC,0307277461,4.0,1209772800
A21NVBFIEQWDSG,0307277461,5.0,1211328000
AGG9C66TOLJZB,0307277461,4.0,1208217600
A2PWUIQG57O1AZ,0307277461,4.0,1223596800
A2X29H96X7C3XJ,0307277461,5.0,1210809600
A2F6N60Z96CAJI,0307277461,4.0,1212019200
AYT4FJYVCHYLE,0307277461,4.0,1211241600
A1E2NA2F4RTQ9B,0307277461,4.0,1322265600
A1RFQVHBKVN4TA,0307277461,5.0,1246060800
A1K1JW1C5CUSUZ,0307277461,4.0,1209600000
AC1K4OQOZ90RS,0307277461,5.0,1208908800
A2KWFYFNRO2EOJ,0307277461,4.0,1226966400
A2MBLVMVDLHK1L,0307277461,5.0,1208822400
A3A6GXILVT9JNW,0307277461,5.0,1307318400
A3PHF9UV3F177L,0307277461,4.0,1356134400
A1IOJE0W1NXOSE,0307277461,4.0,1209686400
AQDJTEIDUKK5B,0307277461,5.0,1245024000
A34UTL4AVX80MK,0307277461,5.0,1246752000
A319KYEIAZ3SON,0307277461,4.0,1208736000
AJD41FBJD9010,0307277461,5.0,1232236800
A324NNSMM9EFML,0307277461,4.0,1252627200
AS6SH2JM2YY3H,0307277461,4.0,1209254400
A36TDC5SGAN0EP,0307277461,4.0,1287705600
AJDYDG7YZY9QL,0307277461,5.0,1212883200
A18M68DE1Y6W51,0307277461,5.0,1215129600
A3QS5UYAGHF4IU,0307277461,4.0,1241913600
AXSH6O4OP5L4M,0307277674,5.0,1078531200
A55MRYPUAX4QU,0307277674,3.0,1054771200
A34QGZBQIG3U0E,0307277674,2.0,1260662400
A3N6JG64P2G9EV,0307277674,3.0,1088380800
A20EEWWSFMZ1PN,0307277674,4.0,1262131200
A25HYPL2XKQPZB,0307277674,1.0,1075075200
A1NT7ED5TATUAM,0307277674,2.0,1350259200
A1X8VZWTOG8IS6,0307277674,3.0,1188777600
A2CVXUY1EYQGGA,0307277674,5.0,1059782400
A2F6N60Z96CAJI,0307277674,5.0,1048291200
AYT4FJYVCHYLE,0307277674,2.0,1053216000
A1BI8PUEHA5CHW,0307277674,5.0,1050537600
A1S3C5OFU508P3,0307277674,5.0,1093737600
A2XNOB1T796Y6B,0307277674,3.0,1255564800
A1T17LMQABMBN5,0307277674,4.0,1070928000
A2NTJUI2DLZF4R,0307277674,4.0,1065398400
A11B61QBGHLQDN,0307277674,2.0,1068681600
A39ABKRS1MKFTW,0307277674,3.0,1090195200
A28WJUJF6D2ULA,0307277674,4.0,1125619200
A3GK6YHJVPSEMM,0307277674,1.0,1142380800
A2TVJ0YDW3QO63,0307277674,5.0,1124755200
A3MSB482DIB9SL,0307277674,1.0,1147996800
A1RFQVHBKVN4TA,0307277674,5.0,1062633600
A1JV4QKTEB7QBL,0307277674,4.0,1101945600
A1G56KHOUOFWDW,0307277674,4.0,1068940800
A2NHD7LUXVGTD3,0307277674,5.0,1065916800
A2W26AAU92CN70,0307277674,3.0,1149638400
A633NIAR4JJAR,0307277674,3.0,1151625600
AC1K4OQOZ90RS,0307277674,4.0,1059868800
A13E0ARAXI6KJW,0307277674,4.0,1096329600
A4R8GJX3UZ1I,0307277674,5.0,1057449600
AOTMP0OKJOUWI,0307277674,2.0,1223164800
A1CHM200OEN65X,0307277674,4.0,1049328000
A3PGGI7A6XCNF1,0307277674,5.0,1050019200
A2VE83MZF98ITY,0307277674,4.0,1067731200
ACIBQ6BQ6AWEV,0307277674,3.0,1141948800
A1SKNS2DGG46XM,0307277674,5.0,1135555200
A328S9RN3U5M68,0307277674,4.0,1068854400
A1KGWUYXUBEMB2,0307277674,3.0,1069113600
A1RECBDKHVOJMW,0307277674,5.0,1055289600
A1CNQTCRQ35IMM,0307277674,4.0,1302998400
A3UV7L5ND3EH8T,0307277674,4.0,1066348800
A3Q04XXGGED746,0307277674,2.0,1107734400
A3A6GXILVT9JNW,0307277674,5.0,1117670400
A1GPGBHBI6T2HJ,0307277674,5.0,1049673600
ABMX8XUNPR3LP,0307277674,4.0,1281225600
A1XGJ7TLP5Y3XC,0307277674,4.0,1069891200
AU7ND6NOCX9IA,0307277674,5.0,1149120000
A146H6A41B26QT,0307277674,4.0,1059955200
A1IU7S4HCK1XK0,0307277674,4.0,1149292800
A25E44CFFC4B7T,0307277674,5.0,1054425600
A2ZHB7E544QLLQ,0307277674,5.0,1061424000
A2RPIGO3G4M6GN,0307277674,5.0,1070150400
A2AYSFGUP5VTY3,0307277674,3.0,1306972800
AIIR8E34EDKCQ,0307277674,5.0,1146873600
A2NJO6YE954DBH,0307277674,4.0,1073174400
A1L43KWWR05PCS,0307277674,5.0,1212796800
A17FLA8HQOFVIG,0307277674,5.0,1066348800
